"@rafweverbergh,@rockstartwhatdyoudonow?,Tue,13Nov201215:25:23+0000,https://twittercom/rafweverbergh/status/268374004082044928"
"@rockstart,Thanksforalltheretweetseverybody!Accordingto@slideshareweresmokinghotonFacebook:http://tco/azqrMQNa,Tue,13Nov201215:23:20+0000,https://twittercom/rockstart/status/268373489185091585"
"@donritzen,RockstartInternshipOpportunitiesEarly2013on@slidesharehttp://tco/QlN73QwI,Tue,13Nov201212:37:56+0000,https://twittercom/donritzen/status/268331865528729600"
"@HiSobus,@HiSobus@rockstartOurpricesarecheaperthanthatofanintern-westartat499amonthforcompletestrategyandmanagement,Tue,13Nov201211:20:44+0000,https://twittercom/HiSobus/status/268312435373527040"
"@HiSobus,@rockstart-GuyswemightbeabletohelpwithSocialMedia,especiallygivenourconnectionstostartupsandourlocationinTCLondon,Tue,13Nov201211:20:09+0000,https://twittercom/HiSobus/status/268312288363151361"
"@franciskafyi,RT@RuneTheill:Rockstartislookingforkick-assinternsfor2013!http://tco/NIXUixv7,Tue,13Nov201209:39:02+0000,https://twittercom/franciskafyi/status/268286844406476801"
"@RuneTheill,Rockstartislookingforkick-assinternsfor2013!http://tco/NIXUixv7,Tue,13Nov201209:31:00+0000,https://twittercom/RuneTheill/status/268284820738691074"
"@HighImBree,#InMiddleschoolme&amp;jadeGotarockstarteverymorningforlikesomeweeksandpeoplekepttellinguswewasgonnadielol,Tue,13Nov201205:23:51+0000,https://twittercom/HighImBree/status/268222621810843648"
"@_i_m_real_,Tobewhatyouis,yougottabewhatyouareheybabyimarockstart,Tue,13Nov201200:53:50+0000,https://twittercom/_i_m_real_/status/268154671535902720"
"@d_chazapis,RT@rockstart:Werehiring!Rockstartslookingfornew,bright#interns:SocialMedia,VideoProduction&amp;WebDevhttp://tco/azqrMQNaPleaseRT,Mon,12Nov201223:04:49+0000,https://twittercom/d_chazapis/status/268127236815736832"
"@isss111,RT@rockstart:Werehiring!Rockstartslookingfornew,bright#interns:SocialMedia,VideoProduction&amp;WebDevhttp://tco/azqrMQNaPleaseRT,Mon,12Nov201223:02:27+0000,https://twittercom/isss111/status/268126640167608320"
"@YES_ECYE,RT@rockstart:Werehiring!Rockstartslookingfornew,bright#interns:SocialMedia,VideoProduction&amp;WebDevhttp://tco/azqrMQNaPleaseRT,Mon,12Nov201223:01:26+0000,https://twittercom/YES_ECYE/status/268126386080866304"
"@AppsterdamGR,RT@rockstart:Werehiring!Rockstartslookingfornew,bright#interns:SocialMedia,VideoProduction&amp;WebDevhttp://tco/azqrMQNaPleaseRT,Mon,12Nov201222:56:52+0000,https://twittercom/AppsterdamGR/status/268125237235818497"
"@pauldarcey,RT@rockstart:Werehiring!Rockstartslookingfornew,bright#interns:SocialMedia,VideoProduction&amp;WebDevhttp://tco/azqrMQNaPleaseRT,Mon,12Nov201222:34:57+0000,https://twittercom/pauldarcey/status/268119721763803136"
"@rockstartaccel,Todaythereis60daystoapplicationscloseforthenextprogram!Getnoticedearly,applynow!http://tco/JPVzrwO5,Mon,12Nov201220:54:01+0000,https://twittercom/rockstartaccel/status/268094319397838848"
"@alexgriendling,@matthewrex@PowerLlamaHahaIprettymuchloveeverythingRockstarttouches,Mon,12Nov201219:50:12+0000,https://twittercom/alexgriendling/status/268078258275360769"
"@EdinhoBos,RT@rockstart:Werehiring!Rockstartslookingfornew,bright#interns:SocialMedia,VideoProduction&amp;WebDevhttp://tco/azqrMQNaPleaseRT,Mon,12Nov201215:06:03+0000,https://twittercom/EdinhoBos/status/268006752686071809"
"@oscarkneppers,RT@rockstart:Werehiring!Rockstartslookingfornew,bright#interns:SocialMedia,VideoProduction&amp;WebDevhttp://tco/azqrMQNaPleaseRT,Mon,12Nov201214:56:40+0000,https://twittercom/oscarkneppers/status/268004389392904192"
"@gregornoltes,RT@rockstart:Werehiring!Rockstartslookingfornew,bright#interns:SocialMedia,VideoProduction&amp;WebDevhttp://tco/azqrMQNaPleaseRT,Mon,12Nov201214:55:07+0000,https://twittercom/gregornoltes/status/268003998949339136"
"@rockstart,Werehiring!Rockstartslookingfornew,bright#interns:SocialMedia,VideoProduction&amp;WebDevhttp://tco/azqrMQNaPleaseRT,Mon,12Nov201214:49:52+0000,https://twittercom/rockstart/status/268002678666301440"
"@GeekFreelancers,New#Job:RockstartVAForNewRealEstateCompanyhttp://tco/0TNtHFwd,Mon,12Nov201213:04:23+0000,https://twittercom/GeekFreelancers/status/267976131221786625"
"@twityori,RT@rockstart:Entrepreneursmustleadthestartupcommunity-BradFeldhttp://tco/YY2mgMeoGreatread!WelearnedALOTfromit,Mon,12Nov201211:18:09+0000,https://twittercom/twityori/status/267949398842044417"
"@rockstart,Entrepreneursmustleadthestartupcommunity-BradFeldhttp://tco/jAM9ZCxPGreatread!WelearnedALOTfromit,Mon,12Nov201211:07:11+0000,https://twittercom/rockstart/status/267946638100815872"
"@JamesParker96,Baabaablacksheep,rockstartrapcheek,makeenoughdoughtoownablackcarthatsit,Sun,11Nov201223:27:48+0000,https://twittercom/JamesParker96/status/267770631951626240"
"@LeonaMayBowie,@BethBurnettxmydadjustmadearoastandboughtmeacanofrockstart#toplad,Sun,11Nov201218:31:33+0000,https://twittercom/LeonaMayBowie/status/267696077522735105"
"@GisseMarthe,Ifeelarockstartyeaah!!,Sun,11Nov201217:39:04+0000,https://twittercom/GisseMarthe/status/267682872096333824"
"@RockRTS,RT@_luisenrique7:#rockstartjajajarockeandotodalanoche!!Lovethatmusicliverock&lt;3http://tco/XrebbZQH,Sun,11Nov201212:10:25+0000,https://twittercom/RockRTS/status/267600162187255808"
"@_luisenrique7,#rockstartjajajarockeandotodalanoche!!Lovethatmusicliverock&lt;3http://tco/XrebbZQH,Sun,11Nov201212:10:05+0000,https://twittercom/_luisenrique7/status/267600075298050049"
"@MelissaMarijnen,RT@Springest:StartuptourarrivedatSpringestthisafternoon,funtogetandanswerquestions!Tnx@Pro_Reb!http://tco/mGPs7WNP,Sat,17Nov201214:52:07+0000,https://twittercom/MelissaMarijnen/status/269815183684292609"
"@Pro_Reb,RT@Springest:StartuptourarrivedatSpringestthisafternoon,funtogetandanswerquestions!Tnx@Pro_Reb!http://tco/mGPs7WNP,Sat,17Nov201212:50:29+0000,https://twittercom/Pro_Reb/status/269784574081523712"
"@Pro_Reb,@SpringestThankyou!!,Sat,17Nov201212:50:27+0000,https://twittercom/Pro_Reb/status/269784566494027776"
"@Springest,StartuptourarrivedatSpringestthisafternoon,funtogetandanswerquestions!Tnx@Pro_Reb!http://tco/mGPs7WNP,Fri,16Nov201222:58:07+0000,https://twittercom/Springest/status/269575098745380864"
"@rubzie,RT@Springest:Yes,errorpagesarealsoimportantinUX,so:""Usinglocalized500errorpageswithnginx""http://tco/6ZMDOlbvvia@vindia,Thu,15Nov201208:57:07+0000,https://twittercom/rubzie/status/269001068774572032"
"@wrdevos,Howweservelocalized500errorpageson@SpringestNLby@vindiahttp://tco/Oi8EKkWj,Wed,14Nov201221:13:45+0000,https://twittercom/wrdevos/status/268824059817644033"
"@vindia,Usinglocalized500errorpageswith#nginxhttp://tco/2cvKDk6c,Wed,14Nov201220:38:51+0000,https://twittercom/vindia/status/268815279121903616"
"@M2suppport,Tocoachornottocoach!http://tco/NtwyrnnH,Wed,14Nov201213:00:23+0000,https://twittercom/M2suppport/status/268699903365111808"
"@eising,Thefolksat@SpringestarelookingforDataQualityhero:http://tco/R9KyI9T8,Tue,13Nov201209:17:51+0000,https://twittercom/eising/status/268281509713162241"
"@djfpaagman,Vacature:DataQualityHeldin32-40uperweekinAmsterdamhttp://tco/OtxPDIrdvia@SpringestNL,Tue,13Nov201209:05:20+0000,https://twittercom/djfpaagman/status/268278363284721664"
"@wrdevos,RT@wiebra:Vacature:DataQualityHeldin32-40uperweekinAmsterdamhttp://tco/hwBv5mkRvia@SpringestNL,Tue,13Nov201207:38:21+0000,https://twittercom/wrdevos/status/268256473287647232"
"@wiebra,Vacature:DataQualityHeldin32-40uperweekinAmsterdamhttp://tco/hwBv5mkRvia@SpringestNL,Tue,13Nov201207:22:09+0000,https://twittercom/wiebra/status/268252394230517760"
"@vindia,@derekkraan@por7o@springestNo,timetofindabusinessmodel;-,Mon,12Nov201221:00:44+0000,https://twittercom/vindia/status/268096011518488577"
"@derekkraan,@POR7O@SpringestOhshit,timetoputPingPongGurubehindapassword?,Mon,12Nov201220:56:19+0000,https://twittercom/derekkraan/status/268094898652209152"
"@POR7O,http://tco/Wk6sGa2Rtalksabout@Springesthttp://tco/Ioh4K8an,Mon,12Nov201220:48:26+0000,https://twittercom/POR7O/status/268092913819471873"
"@MartijnSch,Vacature:DataQualityHeldin32-40uperweekinAmsterdamhttp://tco/0QcqYNSCvia@SpringestNL,Mon,12Nov201220:03:45+0000,https://twittercom/MartijnSch/status/268081669486034946"
"@5boysfrom1D,@twirus_aussiewhenisawnorthsydney,ithoughtmyschoolwastrendinguntilirealiseditwasjustnorthsydneyovalthingy,Sun,18Nov201208:45:14+0000,https://twittercom/5boysfrom1D/status/270085244361789441"
"@Fishlogic,Didyoutweetmeorwas""theygotyouonfacebook""atwirus?,Sun,18Nov201206:36:20+0000,https://twittercom/Fishlogic/status/270052803639128064"
"@AnnaVasquez13,@montanertwiter@en_semana@guelo0316@mrmusica@twirus_colombiasuperCOOL,Sat,17Nov201220:30:23+0000,https://twittercom/AnnaVasquez13/status/269900310883995648"
"@ryanoncall,@twirus_indiaIguessUmeshYadavjustmissedoutcozeveryonewasbannigdquestion,whereisUmeshYadav,Sat,17Nov201208:24:46+0000,https://twittercom/ryanoncall/status/269717706209648640"
"@vanesaaraujo1,@liliancoliver@thalia@twirus_brasil@thalyuya@VitrineThalia@ValeriaS_8@Evellyn_Diaz@Thali_Manias@UnPoetaDice//ObgLily:,Sat,17Nov201204:49:21+0000,https://twittercom/vanesaaraujo1/status/269663493760897024"
"@Diana_Rroz,@twirus_nlor@klupireallylovetousetwirustoolCanyoutellhowdoyoutakethemonthlyranking?thelast30days?,Fri,16Nov201218:18:41+0000,https://twittercom/Diana_Rroz/status/269504782614536192"
"@GCozar,RT@WW1DUpdates:""@twirus_aussie:Top5popularpeople:1Smallzy2@onedirection3@Louis_Tomlinson4@NiallOfficial5christiananthohttp://tco/IpbtPmEb"",Fri,16Nov201211:55:17+0000,https://twittercom/GCozar/status/269408295687688192"
"@ImBooBearsKevin,""@twirus_aussie:Top5popularpeople:1Smallzy2@onedirection3@Louis_Tomlinson4@NiallOfficial5christiananthohttp://tco/AiVi0KWP"",Fri,16Nov201211:50:48+0000,https://twittercom/ImBooBearsKevin/status/269407164676849664"
"@iNSyamimi,RT@WW1DUpdates:""@twirus_aussie:Top5popularpeople:1Smallzy2@onedirection3@Louis_Tomlinson4@NiallOfficial5christiananthohttp://tco/IpbtPmEb"",Fri,16Nov201211:41:45+0000,https://twittercom/iNSyamimi/status/269404888319008768"
"@amaliaaul,""@twirus_aussie:Top5popularpeople:1Smallzy2@onedirection3@Louis_Tomlinson4@NiallOfficial5christiananthohttp://tco/f9748tLr"",Fri,16Nov201211:41:10+0000,https://twittercom/amaliaaul/status/269404743414202370"
"@1DNewsEurope,RT@WW1DUpdates:""@twirus_aussie:Top5popularpeople:1Smallzy2@onedirection3@Louis_Tomlinson4@NiallOfficial5christiananthohttp://tco/IpbtPmEb"",Fri,16Nov201211:41:08+0000,https://twittercom/1DNewsEurope/status/269404734576812033"
"@danislicious0_0,RT@WW1DUpdates:""@twirus_aussie:Top5popularpeople:1Smallzy2@onedirection3@Louis_Tomlinson4@NiallOfficial5christiananthohttp://tco/IpbtPmEb"",Fri,16Nov201211:40:23+0000,https://twittercom/danislicious0_0/status/269404545556287488"
"@WW1DUpdates,""@twirus_aussie:Top5popularpeople:1Smallzy2@onedirection3@Louis_Tomlinson4@NiallOfficial5christiananthohttp://tco/IpbtPmEb"",Fri,16Nov201211:40:09+0000,https://twittercom/WW1DUpdates/status/269404484642406400"
"@VasHappeninAu,@twirus_aussie@Smallzy,wait,yourpopular?Whendidthishappen?!??,Fri,16Nov201211:04:34+0000,https://twittercom/VasHappeninAu/status/269395532999454720"
"@Junkie_XL,@rodajckerkrade@twirus_nl@djafrojack@damarqueviews@shangrilatohuphup,Fri,16Nov201206:32:21+0000,https://twittercom/Junkie_XL/status/269327026501070849"
"@OscarHSotoA,By:@twirus_colombiaTop5personaspopulares:1@LaVozColombia2@FALCAO3@AlvaroUribeVel4@Seleccion_Col5@jamesdrodriguez,Thu,15Nov201219:05:30+0000,https://twittercom/OscarHSotoA/status/269154172924989440"
"@luv_u_zaynmalik,@SILYDIRECTIONER@twirus_aussie@real_liam_payne@ddlovato@nickiminaj@jennelgarciahahahahowmuchpeoplearetweetingyounow,Thu,15Nov201209:46:27+0000,https://twittercom/luv_u_zaynmalik/status/269013485579554816"
"@SILYDIRECTIONER,RT@luv_u_zaynmalik:@SILYDIRECTIONER@twirus_aussie@real_liam_payne@ddlovato@nickiminaj@jennelgarciaomgcanIgetanautographImseriousthou,Thu,15Nov201209:45:36+0000,https://twittercom/SILYDIRECTIONER/status/269013270151712768"
"@SILYDIRECTIONER,@luv_u_zaynmalik@twirus_aussie@real_liam_payne@ddlovato@nickiminaj@jennelgarciasure:,Thu,15Nov201209:45:32+0000,https://twittercom/SILYDIRECTIONER/status/269013254741848064"
"@luv_u_zaynmalik,@SILYDIRECTIONER@twirus_aussie@real_liam_payne@ddlovato@nickiminaj@jennelgarciaomgcanIgetanautographImseriousthou,Thu,15Nov201209:45:16+0000,https://twittercom/luv_u_zaynmalik/status/269013185615523841"
"@luv_u_zaynmalik,@SILYDIRECTIONER@twirus_aussie@real_liam_payne@ddlovato@nickiminaj@jennelgarciaIknowhowmanypeoplearetweetingyou
Yourfamous:,Thu,15Nov201209:43:29+0000,https://twittercom/luv_u_zaynmalik/status/269012740125913088"
"@SILYDIRECTIONER,@luv_u_zaynmalik@twirus_aussie@real_liam_payne@ddlovato@nickiminaj@jennelgarciaAPPARENTLYWERETHETOPTWITTERACCOUNTSLOL,Thu,15Nov201209:41:49+0000,https://twittercom/SILYDIRECTIONER/status/269012317172277248"
"@luv_u_zaynmalik,@twirus_aussie@real_liam_payne@ddlovato@nickiminaj@jennelgarcia@silydirectionerWHAT,Thu,15Nov201209:39:59+0000,https://twittercom/luv_u_zaynmalik/status/269011859183640576"
"@SILYDIRECTIONER,@twirus_aussie@real_liam_payne@ddlovato@nickiminaj@jennelgarciaHAHAHA,Thu,15Nov201209:39:28+0000,https://twittercom/SILYDIRECTIONER/status/269011729432854528"
"@iDivaStar,@twirus_india@iamsrk@real_liam_payne@shreyaghoshal@srbachchan@suryarayhowdoyourate#PupularityMeter#JustAsking,Thu,15Nov201207:07:55+0000,https://twittercom/iDivaStar/status/268973586897854464"
"@MickeyLoves1D,@twirus_aussieWellofcourse@ClintonCaveispopular!Haveyounotseenhowgoodlookingheis?!;,Thu,15Nov201206:40:57+0000,https://twittercom/MickeyLoves1D/status/268966801206022144"
"@AmmyyLuuvsYoou_,@twirus_aussie@real_liam_payne@ddlovato@jennelgarcia@clintoncave@theprojecttvfollowmeplease?&lt;3,Thu,15Nov201206:27:09+0000,https://twittercom/AmmyyLuuvsYoou_/status/268963329928724480"
"@RebeccaKozaris,RT@ItsJillJensen:WhenucomeinforthontheTop5Popularpeople4CanadaHOLYCRAP@twirus_canada@Harry_Styles@onedirection@Wilnerness590@phoebedykstra,Wed,14Nov201222:59:49+0000,https://twittercom/RebeccaKozaris/status/268850752485720064"
"@OyentesDeLaMega,RT@tiago181919:@twirus_colombiasuper@CarteLdeLaMega@LaMegaBogota@dani3palacios,Wed,14Nov201219:30:03+0000,https://twittercom/OyentesDeLaMega/status/268797964154204160"
"@tiago181919,@twirus_colombiasuper@CarteLdeLaMega@LaMegaBogota@dani3palacios,Wed,14Nov201219:24:09+0000,https://twittercom/tiago181919/status/268796479995527169"
"@oye_gujju,yesiknowurclebrity@WomenTalli:Accordingto===&gt;@twirus_indiaampopular:,Wed,14Nov201216:58:47+0000,https://twittercom/oye_gujju/status/268759896839835648"
"@Nirmalogy,@WomenTalli@twirus_indiaCongrats:,Wed,14Nov201216:29:08+0000,https://twittercom/Nirmalogy/status/268752437358239744"
"@Nirmalogy,RT@WomenTalli:Accordingto===&gt;@twirus_indiaampopular:,Wed,14Nov201216:28:56+0000,https://twittercom/Nirmalogy/status/268752387215347712"
"@WomenTalli,@_harshdeep@twirus_indiaamsurprisedtoobtaminthe3rdposition,Wed,14Nov201216:26:27+0000,https://twittercom/WomenTalli/status/268751760724742144"
"@WomenTalli,Accordingto===&gt;@twirus_indiaampopular:,Wed,14Nov201216:22:45+0000,https://twittercom/WomenTalli/status/268750828024778752"
"@Juustiniaa,@twirus_fr@scoopit@niallofficial@harry_styles@real_liam_paynewhat??,Wed,14Nov201213:09:51+0000,https://twittercom/Juustiniaa/status/268702284404359168"
"@Julie__Epstein,@ItsJillJensen@twirus_canada@Harry_Styles@onedirection@Wilnerness590@phoebedykstra&lt;3woveyouJillian!Congratulations!,Wed,14Nov201212:06:00+0000,https://twittercom/Julie__Epstein/status/268686214171877377"
"@classmatebyitc,ThankstoallyoursupportandlovelytweetsRT@twirus_india:Top5popularpeople:1^@classmatebyitc2^@KiranKS3^http://tco/LmqTFEUC,Wed,14Nov201211:30:58+0000,https://twittercom/classmatebyitc/status/268677399036690432"
"@DestinodaDemi,RT@ItsJillJensen:WhenucomeinforthontheTop5Popularpeople4CanadaHOLYCRAP@twirus_canada@Harry_Styles@onedirection@Wilnerness590@phoebedykstra,Wed,14Nov201209:25:53+0000,https://twittercom/DestinodaDemi/status/268645922647465984"
"@1DZLizzie,@twirus_canada@Harry_Styles@Wilnerness590@phoebedykstra@ItsJillJensen@onedirectionNice,Wed,14Nov201209:12:18+0000,https://twittercom/1DZLizzie/status/268642502435819520"
"@BodilMariaHoran,RT@ItsJillJensen:WhenucomeinforthontheTop5Popularpeople4CanadaHOLYCRAP@twirus_canada@Harry_Styles@onedirection@Wilnerness590@phoebedykstra,Wed,14Nov201209:10:56+0000,https://twittercom/BodilMariaHoran/status/268642160973344768"
"@mishell_38,RT@ItsJillJensen:WhenucomeinforthontheTop5Popularpeople4CanadaHOLYCRAP@twirus_canada@Harry_Styles@onedirection@Wilnerness590@phoebedykstra,Wed,14Nov201209:10:00+0000,https://twittercom/mishell_38/status/268641924070645761"
"@lilcece7,RT@ItsJillJensen:WhenucomeinforthontheTop5Popularpeople4CanadaHOLYCRAP@twirus_canada@Harry_Styles@onedirection@Wilnerness590@phoebedykstra,Wed,14Nov201209:09:15+0000,https://twittercom/lilcece7/status/268641734232260608"
"@priceisright87,@ItsJillJensen@twirus_canada@Harry_Styles@onedirection@Wilnerness590@phoebedykstraWoah!CongratsJill&lt;3,Wed,14Nov201209:08:57+0000,https://twittercom/priceisright87/status/268641658772545537"
"@ItsAnnaReis,RT@ItsJillJensen:WhenucomeinforthontheTop5Popularpeople4CanadaHOLYCRAP@twirus_canada@Harry_Styles@onedirection@Wilnerness590@phoebedykstra,Wed,14Nov201209:08:42+0000,https://twittercom/ItsAnnaReis/status/268641598789779456"
"@hellyeahl0vato,RT@ItsJillJensen:WhenucomeinforthontheTop5Popularpeople4CanadaHOLYCRAP@twirus_canada@Harry_Styles@onedirection@Wilnerness590@phoebedykstra,Wed,14Nov201209:08:18+0000,https://twittercom/hellyeahl0vato/status/268641495995781120"
"@ItsJillJensen,WhenucomeinforthontheTop5Popularpeople4CanadaHOLYCRAP@twirus_canada@Harry_Styles@onedirection@Wilnerness590@phoebedykstra,Wed,14Nov201209:07:38+0000,https://twittercom/ItsJillJensen/status/268641330270449664"
"@danii_tomlinson,@twirus_aussie@howelly123@willsinge@clintoncave@trentbell90@harry_stylesyoubeatHarrywaitwot,Wed,14Nov201207:29:32+0000,https://twittercom/danii_tomlinson/status/268616638969028609"
"@fuller_gl,@twirus_aussie@howelly123@willsinge@clintoncave@trentbell90@harry_stylesyaytheyareallawesome&lt;4,Wed,14Nov201207:19:01+0000,https://twittercom/fuller_gl/status/268613992883318784"
"@annabelleward27,@twirus_aussie@Howelly123@WillSinge@ClintonCave@TrentBell90@Harry_Stylesgoodchoices,Wed,14Nov201207:13:26+0000,https://twittercom/annabelleward27/status/268612588731002880"
"@AmmyyLuuvsYoou_,@twirus_aussie@howelly123@willsinge@clintoncave@trentbell90@harry_stylesfollowme?,Wed,14Nov201207:11:05+0000,https://twittercom/AmmyyLuuvsYoou_/status/268611999771029505"
"@xo_zayn1D_fever,@twirus_india@harry_styles@yebhihowabout@Real_Liam_Payne@Louis_Tomlinson@zaynmalikwhatpositionaretheyon?,Wed,14Nov201205:13:03+0000,https://twittercom/xo_zayn1D_fever/status/268582294028169217"
"@shanatic_nimra1,@twirus_india1@shahidkapoor2@shahidkapoor3@shahidkapoor4@shahidkapoor5@shahidkapoor,Tue,13Nov201214:17:15+0000,https://twittercom/shanatic_nimra1/status/268356858513870848"
"@KESHLUVZSHAHID,Yayshahidontwirus
http://tco/2MvUGuEv,Tue,13Nov201214:09:12+0000,https://twittercom/KESHLUVZSHAHID/status/268354834506321920"
"@tensubam,@pr4b1n@ARMurugadoss@twirus_indiaJabTakHaiJaan-PublicReview[HD]frompeopleAllaregiving4/5or8-9/10http://tco/ng6N0HLC,Tue,13Nov201212:00:09+0000,https://twittercom/tensubam/status/268322357536501760"
"@IPKKNDRuwizz90,RT@ChotteGoesWakda:OMG@TeamBARUNisstilltrendinghttp://tco/dYfDwEm4,Tue,13Nov201211:25:48+0000,https://twittercom/IPKKNDRuwizz90/status/268313709955387393"
"@ChotteGoesWakda,OMG@TeamBARUNisstilltrendinghttp://tco/dYfDwEm4,Tue,13Nov201211:24:20+0000,https://twittercom/ChotteGoesWakda/status/268313340282011648"
"@xoxo_BaruNIaNry,@twirus_indiaOMGeemytwofavtwitaccount@TeamBARUNn@NiallOfficialtogetherWoot!!IjustloveBarunnNiallLikeanythingxx,Tue,13Nov201210:17:35+0000,https://twittercom/xoxo_BaruNIaNry/status/268296545303138305"
"@Johan2526,@twirus_fr@Tof_Beaugrand@_xxFyyxx@Real_Liam_Payne@NiallOfficial@scoopityourethebest!:,Tue,13Nov201210:09:26+0000,https://twittercom/Johan2526/status/268294492757569536"
"@sanjeevsinghhhh,@twirus_indiarightitssos,Tue,13Nov201208:24:57+0000,https://twittercom/sanjeevsinghhhh/status/268268198204432384"
"@Jcanty12,@twirus_colombia@jcanty12follow,Tue,13Nov201204:25:49+0000,https://twittercom/Jcanty12/status/268208017739223040"
"@Jcanty12,@twirus_colombia@jcanty12followfollow,Tue,13Nov201204:09:11+0000,https://twittercom/Jcanty12/status/268203833161818112"
"@Jcanty12,@twirus_esgivemefollow@jcanty12,Tue,13Nov201204:06:51+0000,https://twittercom/Jcanty12/status/268203244499632128"
"@ArellyPerez,@twirus_chile@matthunter123Whooothatswhatimtalkingabout&lt;3matthunter!!!:Dveryproudofyoumatt!!!,Mon,12Nov201216:07:11+0000,https://twittercom/ArellyPerez/status/268022136067743744"
"@kumar3798,Nowagain#khiladi786istrendingontopon@twirus_india,waitingfortwittertorefreshitstrendsndllbeontophttp://tco/RVoxbjb4,Mon,12Nov201207:00:46+0000,https://twittercom/kumar3798/status/267884626444423169"
"@Akkiholic,#Khiladi786cmnitissuccesfullytrendingontwirusmakeitonywiitertrends,Mon,12Nov201206:59:47+0000,https://twittercom/Akkiholic/status/267884377080487937"
"@ashishbairwahr,RT@patelvivek786:#Khiladi786trendingatNo8positionaccordingto@twirus_india@TeamAkshay@Akkistaan@Akkiholichttp://tco/vDnN4tN6,Mon,12Nov201206:58:45+0000,https://twittercom/ashishbairwahr/status/267884116660342784"
"@kumar3798,Guys#khiladi786isTrendingatno2on@twirus_india,takeittodtophttp://tco/O0o602Kh,Mon,12Nov201206:57:44+0000,https://twittercom/kumar3798/status/267883862993035264"
"@ImRaviD,RT@patelvivek786:#Khiladi786trendingatNo8positionaccordingto@twirus_india@TeamAkshay@Akkistaan@Akkiholichttp://tco/vDnN4tN6,Mon,12Nov201206:56:42+0000,https://twittercom/ImRaviD/status/267883604049293313"
"@Xyzlivej,RT@iamakkian:#Khiladi786trendingatNo8positionaccordingto@twirus_india@TeamAkshay@Akkistaan@Akkiholichttp://tco/RaNKMvP1,Mon,12Nov201206:53:44+0000,https://twittercom/Xyzlivej/status/267882855311482880"
"@patelvivek786,#Khiladi786trendingatNo8positionaccordingto@twirus_india@TeamAkshay@Akkistaan@Akkiholichttp://tco/vDnN4tN6,Mon,12Nov201206:50:26+0000,https://twittercom/patelvivek786/status/267882023299977216"
"@akshayrenukdas,RT@iamakkian:#Khiladi786trendingatNo8positionaccordingto@twirus_india@TeamAkshay@Akkistaan@Akkiholichttp://tco/RaNKMvP1,Mon,12Nov201206:49:01+0000,https://twittercom/akshayrenukdas/status/267881666796740608"
"@NANDAN_akkifan,RT@kumar3798:Congrats#akkians#Reshammiyansnd#AsinLovers#KHILADI786isdMosttaggedWordby@twirus_indiahttp://tco/6xrTxXiO,Mon,12Nov201206:37:06+0000,https://twittercom/NANDAN_akkifan/status/267878670788591617"
"@sagargiri49,Congrats#akkians#Reshammiyansnd#AsinLovers#KHILADI786isdMosttaggedWordby@twirus_indiahttp://tco/5dy4mTk8"",Mon,12Nov201206:36:54+0000,https://twittercom/sagargiri49/status/267878620289183745"
"@iamakkian,@kumar3798@twirus_indiabropostthispic#Khiladi786http://tco/4QfMXZwv,Mon,12Nov201206:36:20+0000,https://twittercom/iamakkian/status/267878477053714432"
"@kumar3798,Congrats#akkians#Reshammiyansnd#AsinLovers#KHILADI786isdMosttaggedWordby@twirus_indiahttp://tco/6xrTxXiO,Mon,12Nov201206:35:12+0000,https://twittercom/kumar3798/status/267878191807492096"
"@iamakkian,#Khiladi786trendingatNo8positionaccordingto@twirus_india@TeamAkshay@Akkistaan@Akkiholichttp://tco/RaNKMvP1,Mon,12Nov201206:34:28+0000,https://twittercom/iamakkian/status/267878005689438208"
"@anaggh,WhatdidItodayyesterdayortodaythatIamno1by@twirus_india,Mon,12Nov201206:05:04+0000,https://twittercom/anaggh/status/267870606899429376"
"@smallz_ballz,@Smallzyyourwholefavouritesistwirusgosh,Mon,12Nov201201:28:31+0000,https://twittercom/smallz_ballz/status/267801011429728256"
"@miguel_lazo,RT@FIRC_97:Popularpeoplein@twirus_ukbecause@fifivalenciaan@miguel_lazowantedto@justinbiebertotellmehappybday,Sun,11Nov201223:28:20+0000,https://twittercom/miguel_lazo/status/267770768694337536"
"@FIRC_97,Popularpeoplein@twirus_ukbecause@fifivalenciaan@miguel_lazowantedto@justinbiebertotellmehappybday,Sun,11Nov201223:26:45+0000,https://twittercom/FIRC_97/status/267770370793283585"
"@xxxDEVxxx,@twirus_india@iamsrk@akshaykumar@saman_sg@zaynmalik@niallofficiallolsaman,howdoumakeitthere?,Sun,11Nov201218:04:57+0000,https://twittercom/xxxDEVxxx/status/267689384311152640"
"@HowYhu_LykDat,#NpMORE-Silk,Sun,18Nov201221:41:08+0000,https://twittercom/HowYhu_LykDat/status/270280503905636353"
"@KoolmoeE,@WSHHCandy_Silkgreatsong,Sun,18Nov201221:41:01+0000,https://twittercom/KoolmoeE/status/270280476529418242"
"@kajanistudio,#JewelTrimmedSilkSheathBlouseinSilverGreybyspeakeasyboutiquehttp://tco/I6wwv5rdvia@Etsy#fashion&gt;JeweledSlvs&gt;ForTheSeason&amp;Beyond,Sun,18Nov201221:40:30+0000,https://twittercom/kajanistudio/status/270280345717465088"
"@Emprezzflowzz,GarnetSilk-LoveIsTheAnswerUnchainedRiddim:http://tco/8Y0IUpS9via@youtube,Sun,18Nov201221:39:41+0000,https://twittercom/Emprezzflowzz/status/270280139626135553"
